"","county","age","tp10","tp11","tp12","tp13","Cindy2010","Cindy2011","Cindy2012","Cindy2013","diff10","diff11","diff12","diff13"
"970",125,58,126.974686067371,128.927605761502,128.525395173073,128.840571874357,144.11078958,129.7671347,118.30407077,137.27016868,-17.136103512629,-0.839528938497722,10.2213244030734,-8.42959680564277
"971",125,59,129.974088100458,126.471184329251,123.864547309825,123.487948388921,130.68999628,126.60952094,128.99476062,117.99152835,-0.715908179541572,-0.138336610749491,-5.13021331017517,5.49642003892049
"972",125,6,152.969503687463,153.564383978673,152.152094351641,152.238190139563,143.85654174,154.01291442,151.79516865,167.14543393,9.11296194746262,-0.448530441326596,0.356925701640847,-14.9072437904368
"973",125,60,114.977077935021,129.868428735317,126.678660445783,126.132875284117,107.21582554,129.39843558,125.67509514,128.4910547,7.76125239502093,0.469993155317439,1.0035653057832,-2.35817941588304
"974",125,61,114.977077935021,113.535688750673,112.321674563063,112.332670698386,121.76492687,114.33253273,128.27685564,125.00002982,-6.78784893497907,-0.796843979326667,-15.9551810769367,-12.6673591216143
"975",125,62,116.976679290413,117.599761021381,116.277891469081,116.2693168427,122.41393447,114.18098753,113.20558192,127.44703392,-5.43725517958742,3.41877349138051,3.07230954908098,-11.1777170772995
"976",125,63,127.974486745067,117.408876452756,116.36155588992,116.437443041174,134.31059805,116.03715617,112.91329141,112.34968985,-6.33611130493324,1.3717202827556,3.44826447992004,4.08775319117427
"977",125,64,96.9806657364959,128.955163956747,125.644569606396,125.058211304585,85.81364933,126.7989886,114.62779922,111.91516907,11.1670164064959,2.15617535674684,11.0167703863964,13.1430422345849
"978",125,65,89.9820609926251,95.3342648856655,94.4806097529037,94.5412225813104,95.99586183,95.98757133,125.11281393,113.45707706,-6.01380083737493,-0.653306444334518,-30.6322041770963,-18.9158544786896
"979",125,66,91.9816623480167,89.2840581372806,88.526165765993,88.5958243701623,100.59398424,88.98390809,94.56870827,123.7249108,-8.61232189198326,0.300150047280567,-6.04254250400702,-35.1290864298377
"980",125,67,102.979469802671,103.553222349284,102.353240397006,102.334529193296,103.93411813,90.89417672,87.58833091,93.4357159,-0.954648327329082,12.6590456292836,14.7649094870056,8.8988132932957
"981",125,68,87.9824596372334,99.9567075864727,98.1920937348065,97.9860704706422,86.38488278,101.67356479,89.45338659,86.49748675,1.59757685723341,-1.71685720352725,8.73870714480653,11.4885837206422
"982",125,69,86.9826589595376,87.3708920552186,85.0615833210061,84.6437596133265,79.96033078,86.57698312,99.78001553,88.12988475,7.02232817953758,0.793908935218596,-14.7184322089939,-3.48612513667349
"983",125,7,151.969703009767,150.654729372944,151.993018186627,152.921894763266,170.7671767,154.98466659,153.85808279,152.83432922,-18.7974736902332,-4.32993721705614,-1.8650646033727,0.0875655432655549
"984",125,70,73.9852501494917,86.3190851471973,84.0882152896797,83.6911199635807,67.16726229,85.35745732,84.66673341,97.92039615,6.81798785949172,0.961627827197304,-0.578518120320268,-14.2292761864193
"985",125,71,79.9840542156667,72.2575539845699,71.6045088292391,71.6485813241999,84.28146019,72.61233141,83.50018425,83.01808288,-4.29740597433327,-0.354777425430086,-11.8956754207609,-11.3695015558001
"986",125,72,74.9850508271876,79.1142383572862,77.2054748800055,76.8836548710247,65.03217086,78.36724999,71.03438693,81.89922828,9.95287996718757,0.746988367286164,6.17108795000553,-5.0155734089753
"987",125,73,70.9858481164042,73.254945211853,71.1673537465538,70.7701048887175,70.43783957,73.26019404,76.42511678,69.58174228,0.548008546404233,-0.00524882814703176,-5.25776303344622,1.18836260871748
"988",125,74,58.9882399840542,69.3173147216204,68.5900910227942,68.6011361010485,63.79639635,69.11099602,71.0617725,74.39748317,-4.80815636594578,0.206318701620418,-2.47168147720578,-5.7963470689515
"989",125,75,58.9882399840542,57.8692619296463,57.8296477535472,58.0148012286488,65.19948555,57.29662195,66.94138997,68.9807796,-6.21124556594577,0.57263997964634,-9.11174221645283,-10.9659783713512
"990",125,76,71.9856487941001,55.1446073823503,54.7207394887754,54.7774745553992,74.09855075,57.13880079,55.489773,65.05424589,-2.11290195589994,-1.99419340764973,-0.769033511224613,-10.2767713346008
"991",125,77,65.986844727925,69.0147705841389,68.7226956656052,68.8676091641762,68.99550117,69.54901344,55.1883797,53.8175721,-3.00865644207495,-0.534242855861109,13.5343159656052,15.0500370641762
"992",125,78,57.9884393063584,63.2281172918506,62.6527365931992,62.6900798751345,64.42212311,63.74794974,67.06646888,53.37185,-6.43368380364162,-0.519832448149373,-4.41373228680085,9.31822987513447
"993",125,79,53.989236595575,53.3045970259672,52.6584664241404,52.6400201361672,59.99865141,55.88927882,61.14792144,64.57283287,-6.00941481442496,-2.58468179403277,-8.48945501585958,-11.9328127338328
"994",125,8,125.974885389675,126.277257315107,125.383918655449,125.537798306381,125.88069536,153.93264499,154.90157751,154.93667744,0.0941900296751044,-27.6553876748933,-29.517658854551,-29.3988791336194
"995",125,80,52.9894359178792,50.3843879292075,51.0696428512884,51.4539768714565,62.80097225,51.65165193,53.47558998,58.55264195,-9.8115363321208,-1.26726400079247,-2.40594712871155,-7.09866507854353
"996",125,81,57.9884393063584,53.4388052689078,51.1652697265873,50.6427689701529,54.61642156,50.75561006,49.31147671,51.34649594,3.37201774635838,2.68319520890778,1.85379301658729,-0.703726969847089
"997",125,82,48.9902332070959,53.5035015208656,52.5712868816146,52.4648301937454,50.20394174,55.4038047,48.27358436,47.00420798,-1.21370853290414,-1.90030317913438,4.29770252161462,5.46062221374537
"998",125,83,38.9922264301375,46.4405613230033,47.060722450423,47.4114214511774,54.00454338,46.47506983,52.55472968,45.82963919,-15.0123169498625,-0.0345085069966871,-5.49400722957702,1.58178226117735
"999",125,84,40.9918277855292,38.6543107902712,37.5640635804361,37.3579537375283,44.68893215,36.71790507,43.91485211,49.79453835,-3.6971043644708,1.93640572027117,-6.35078852956391,-12.4365846124717
"1000",125,85,34.9930237193542,36.279468777744,35.7362064305083,35.6915652290649,42.64236663,38.53292778,34.40721039,41.37844881,-7.6493429106458,-2.25345900225604,1.32899604050827,-5.6868835809351
"1001",125,86,33.9932230416584,31.570256771294,29.1940064545178,28.5650534802483,30.10445666,32.70943397,36.0412546,32.22990933,3.88876638165836,-1.13917719870597,-6.84724814548218,-3.66485584975169
"1002",125,87,23.9952162647,32.2392312698244,31.7695427836208,31.7339260412167,33.91634668,31.63419253,30.41953384,33.6204457,-9.92113041529998,0.605038739824394,1.35000894362084,-1.88651965878326
"1003",125,88,23.9952162647,21.2176927387579,20.8221589519413,20.7719284224892,34.18111843,22.170498455,29.277264047,28.205364759,-10.1859021653,-0.952805716242136,-8.45510509505872,-7.43343633651084
"1004",125,89,20.9958142316125,22.6086606161524,23.0812466632883,23.3048878607462,32.20136922,21.919181928,20.325933386,26.915495708,-11.2055549883875,0.689478688152406,2.75531327728834,-3.6106078472538
"1005",125,9,153.969304365158,126.478892649744,125.295542189951,125.360203110841,153.84843344,127.69714096,153.92157035,156.01449271,0.120870925158442,-1.21824831025621,-28.6260281600486,-30.6542895991595
"1006",125,90,113.977277257325,134.603120929713,124.603451940723,121.96268067215,122.44776437,108.83397478,105.53325171,101.56902645,-8.47048711267492,25.7691461497125,19.0702002307227,20.3936542221502
"1007",13,0,3090.02484757242,3018.86811707343,3046.67146297894,3025.3444969824,3158.607098,3029.709194,2989.244488,2998.891123,-68.5822504275807,-10.8410769265706,57.4269749789414,26.4533739824051
"1008",13,1,3132.02518530641,3201.49681489504,3296.26109243658,3339.78809004908,3216.517198,3118.880146,3060.461873,3019.730155,-84.4920126935867,82.6166688950389,235.799219436584,320.057935049082
"1009",13,10,3600.02894862806,3699.5732899997,3763.10284149682,3766.8144259392,3604.863864,3660.542367,3845.133921,3863.20797,-4.83491537193868,39.0309229997006,-82.0310795031837,-96.3935440608047
"1010",13,11,3539.02845810964,3641.7159342053,3705.23469343085,3709.88399966715,3455.889233,3660.484226,3726.156939,3911.435881,83.1392251096413,-18.7682917946986,-20.9222455691543,-201.551881332845
"1011",13,12,3623.02913357763,3725.92573049179,3788.12215899756,3790.05086391448,3486.922244,3599.729778,3726.455015,3792.279286,136.106889577629,126.195952491788,61.6671439975557,-2.22842208551674
"1012",13,13,3494.02809625179,3589.64164157716,3645.02673203453,3642.28840107258,3374.310441,3683.534877,3664.781529,3791.926524,119.71765525179,-93.8932354228396,-19.7547969654679,-149.63812292742
"1013",13,14,3481.02799171508,3570.25768158269,3617.78061825516,3607.39375727956,3350.022817,3551.567912,3746.463991,3727.47849,131.005174715078,18.6897695826856,-128.683372744841,-120.08473272044
"1014",13,15,3390.02725995809,3471.38792462468,3510.63695114063,3493.48763381851,3404.235839,3542.52364,3617.744799,3813.307221,-14.2085790419092,-71.1357153753224,-107.10784785937,-319.819587181489
"1015",13,16,3484.02801583893,3467.7506534861,3502.38011316965,3480.60963972903,3407.840964,3454.684257,3612.078727,3687.450554,76.1870518389346,13.0663964860969,-109.698613830353,-206.840914270967
"1016",13,17,3598.02893254549,3563.33913108845,3599.4971103549,3577.70810072079,3593.087996,3728.237286,3702.942959,3860.773964,4.94093654548988,-164.898154911552,-103.445848645101,-283.065863279211
"1017",13,18,4830.99228815007,3704.20392126877,3724.70223268658,3685.2764756606,5040.512298,4873.565595,5008.772073,4983.025647,-209.520009849927,-1169.36167373123,-1284.06984031342,-1297.7491713394
"1018",13,19,6766.98919766333,4984.16269360246,5024.94007693256,4985.08128228629,7426.770513,7225.712323,7272.321968,7404.016058,-659.781315336671,-2241.54962939754,-2247.38189106744,-2418.93477571371
"1019",13,2,3267.02627087997,3239.29737568103,3318.91085808604,3346.46645570361,3416.861862,3178.250767,3168.039524,3109.17812,-149.835591120034,61.0466086810256,150.871334086037,237.288335703606
"1020",13,20,7261.98840748206,6990.43173448427,7059.9907623877,7016.44977814229,7619.530764,7006.962038,7473.651357,7519.847487,-357.542356517942,-16.5303035157331,-413.660594612301,-503.397708857713
"1021",13,21,6985.98884806798,7521.15791083401,7620.03046044808,7597.20565077779,7499.189754,7143.639663,6894.609456,7362.658714,-513.200905932022,377.518247834013,725.421004448081,234.546936777789
"1022",13,22,6254.99001498214,7262.21996797404,7389.86413781014,7399.98655846073,6740.419142,6370.225182,6535.999042,6285.73744,-485.429127017865,891.99478597404,853.865095810145,1114.24911846073
"1023",13,23,5167.99175018828,6532.88204254743,6686.80654861542,6734.99467435555,5393.516715,5152.349786,5276.01222,5442.354721,-225.524964811721,1380.53225654743,1410.79432861542,1292.63995335555
"1024",13,24,4507.9928037633,5432.68533675274,5607.97538720105,5695.31518639828,4522.749071,4358.929786,4352.84884,4469.710568,-14.7562672366957,1073.75555075273,1255.12654720105,1225.60461839828
"1025",13,25,4430.54738915392,4485.12140117757,4553.71280376782,4549.9146904647,3916.441443,3951.698882,3819.005414,3813.584132,514.105946153921,533.422519177573,734.707389767818,736.330558464702
"1026",13,26,4006.59069924165,4422.16541381021,4503.69655019287,4513.1961043551,3579.114245,4310.51581,3858.767742,3731.199348,427.476454241652,111.64960381021,644.928808192865,781.996756355102
"1027",13,27,3958.59560227045,4017.58209134325,4113.83302085438,4143.59253020734,3292.40737,3974.784337,4280.783617,3841.401252,666.188232270452,42.797754343253,-166.950596145621,302.191278207345
"1028",13,28,4014.58988207019,3971.27109066998,4068.57719897195,4100.05585969346,3602.799838,3912.059428,3937.825314,4239.1698,411.790044070185,59.2116626699822,130.751884971948,-139.113940306539
"1029",13,29,3972.59417222038,4018.42807098134,4108.61296110738,4132.58056698014,2875.945699,4047.848669,3955.262957,3981.188189,1096.64847322038,-29.4205980186607,153.350004107382,151.392377980136
"1030",13,3,3437.02763789851,3370.14553091042,3439.35454389161,3454.22232179782,3470.721898,3317.712969,3231.877688,3221.435262,-33.6942601014871,52.4325619104166,207.476855891611,232.787059797817
"1031",13,30,4119.57915669469,3968.80814081346,4047.81375855011,4061.89627622034,2260.51861,3928.469782,4011.94564,3920.140574,1859.06054669469,40.3383588134629,35.8681185501091,141.755702220341
"1032",13,31,3851.60653193882,4097.83828944459,4157.06848820225,4150.32267314253,1794.7308174,4095.744532,3915.884692,3998.222496,2056.87571453882,2.09375744459385,241.183796202252,152.100177142533
"1033",13,32,3779.61388648202,3822.89399812216,3868.3573299768,3852.73491601172,1438.3236916,3819.265033,4065.008453,3890.070778,2341.29019488202,3.62896512215548,-196.651123023203,-37.3358619882788
"1034",13,33,3797.61204784622,3735.6056672929,3762.43623233959,3730.40879093697,2203.999254,3776.079159,3823.303867,4067.673758,1593.61279384622,-40.4734917070996,-60.8676346604084,-337.264967063028
"1035",13,34,3729.61899380368,3739.08121420542,3746.47873952263,3695.88467547346,2886.619119,3843.423536,3829.354861,3876.58532,842.999874803684,-104.342321794584,-82.8761214773731,-180.700644526543
"1036",13,35,4091.98363525525,3804.74632894844,3924.9083544055,3984.5100195586,3397.011527,3792.219387,3912.711067,3898.73632,694.97210825525,12.5269419484403,12.1972874055036,85.7736995586042
"1037",13,36,3826.98469504444,4150.93878554373,4262.00455543563,4306.65500053592,3739.158197,4121.836223,3828.728934,3949.357998,87.8264980444383,29.1025625437323,433.275621435632,357.297002535918
"1038",13,37,3833.98466705001,3886.57800087485,3985.45341751878,4022.05526798169,3576.260415,3877.277213,4179.092068,3885.671237,257.724252050007,9.30078787484535,-193.638650481221,136.384030981687
"1039",13,38,4043.98382721707,3882.43428963649,3974.76029241359,4004.76825748788,3843.050411,3897.270996,3947.071258,4249.528915,200.933416217065,-14.8367063635119,27.6890344135913,-244.76065751212
"1040",13,39,4265.98293939367,4088.52911999633,4178.40575997448,4202.52981754787,4119.789489,4111.441424,3970.440651,4020.337447,146.193450393668,-22.9123040036734,207.965108974483,182.19237054787
"1041",13,4,3481.02799171508,3536.49185613509,3599.1340475958,3604.62047276478,3622.163118,3492.296113,3376.497775,3290.144753,-141.135126284922,44.1957431350861,222.636272595799,314.475719764778
"1042",13,40,4632.98147168562,4312.30344703477,4400.69863927857,4419.63234508753,4278.601652,4315.716352,4166.358063,4024.994544,354.379819685623,-3.41290496523197,234.340576278573,394.637801087531
"1043",13,41,4378.98248748356,4675.51350906768,4763.81600105401,4776.67682611112,4581.046084,4651.829835,4338.991292,4189.234835,-202.063596516437,23.6836740676827,424.824709054011,587.441991111123
"1044",13,42,4051.98379522343,4416.80255888095,4497.57822581666,4507.04121903278,4040.810693,4435.427545,4713.757354,4400.13667,11.1731022234285,-18.6249861190499,-216.179128183344,106.904549032784
"1045",13,43,4005.98397918684,4088.51039558966,4160.60479536652,4166.64098828104,3984.858441,4105.882131,4495.032962,4773.775159,21.125538186835,-17.3717354103446,-334.428166633476,-607.134170718955
"1046",13,44,3893.98442709774,4033.13010875507,4099.33625724913,4100.29447717585,4089.653407,4055.160961,4159.577382,4549.38583,-195.668979902262,-22.0308522449345,-60.2411247508726,-449.091352824154
"1047",13,45,4310.98275942947,3919.4116283473,3978.95075447086,3974.99910247853,3964.192409,3937.928348,4103.100805,4207.472033,346.790350429467,-18.5167196526963,-124.150050529142,-232.472930521466
"1048",13,46,4324.9827034406,4330.82919921991,4389.55943075735,4378.0128667532,4408.90535,4350.331729,3979.690001,4144.889464,-83.9226465593956,-19.5025297800903,409.869429757354,233.123402753201
"1049",13,47,4420.98231951697,4342.77318542542,4396.4301584582,4379.52645072997,4401.448345,4362.528587,4390.898428,4019.280129,19.5339745169731,-19.7554015745764,5.53173045819585,360.246321729972
"1050",13,48,4436.9822555297,4431.5630743056,4481.68053593579,4459.71490389965,4635.056945,4457.828555,4402.171521,4430.265526,-198.074689470298,-26.265480694401,79.5090149357884,29.4493778996512
"1051",13,49,4465.98213955277,4440.99933833596,4487.92139351157,4462.55005523723,4644.797368,4472.55498,4496.230343,4440.152041,-178.815228447227,-31.5556416640384,-8.30894948843161,22.3980142372275
"1052",13,5,3569.02869934821,3578.55638596262,3636.61920763263,3636.77585772887,3603.527552,3546.367299,3562.853129,3446.482232,-34.4988526517918,32.1890869626227,73.7660786326251,190.293625728874
"1053",13,50,4742.98103177313,4465.90450033692,4511.5871300864,4484.5450937061,4797.446233,4496.479801,4505.536692,4528.930221,-54.4652012268707,-30.5753006630785,6.05043808640312,-44.3851272939
"1054",13,51,4556.98177562516,4749.70612785977,4799.37567652345,4771.71766113302,5030.063185,4773.458034,4529.106596,4537.749201,-473.081409374836,-23.7519061402336,270.269080523446,233.968460133017
"1055",13,52,4435.98225952891,4570.8889465695,4622.2551409714,4599.26636475983,4800.312378,4586.2589,4805.342244,4560.420859,-364.330118471094,-15.3699534304951,-183.087103028596,38.8455057598294
"1056",13,53,4448.98220753925,4451.36353452042,4507.68888703429,4491.71202523877,5046.794129,4464.387064,4617.035131,4836.030344,-597.811921460751,-13.0235294795821,-109.346243965706,-344.318318761233
"1057",13,54,4386.98245548993,4467.34221368893,4531.34706052544,4522.91879852857,4899.239339,4473.475377,4490.913496,4643.193323,-512.256883510073,-6.13316331106671,40.4335645254387,-120.274524471428
"1058",13,55,4384.98246348834,4404.79048071511,4475.33116038828,4474.58080328907,4852.999262,4403.441863,4491.646618,4508.661507,-468.016798511664,1.34861771511351,-16.3154576117158,-34.0807037109289
"1059",13,56,4107.98357126798,4411.14557191235,4487.24859515472,4492.05167098471,4917.966967,4394.765974,4414.825349,4502.508509,-809.983395732022,16.3795979123533,72.423246154719,-10.4568380152878
"1060",13,57,4023.98390720115,4131.80064176207,4207.05967908885,4215.6023801306,4456.467098,4115.241455,4402.905103,4422.589142,-432.483190798845,16.5591867620706,-195.845423911147,-206.986761869398
"1061",13,58,3950.98419914308,4039.69617270969,4111.73353928817,4118.51521978489,4616.511078,4027.569747,4119.999052,4406.46903,-665.526878856918,12.1264257096891,-8.2655127118278,-287.95381021511
"1062",13,59,3620.98551888056,3955.66650305232,4020.82012747665,4021.98279781386,4434.901892,3949.724571,4027.361723,4119.150622,-813.916373119438,5.94193205232159,-6.54159552335295,-97.1678241861432
"1063",13,6,3617.02908532992,3715.83448694609,3772.94825931788,3769.89240347314,3692.643063,3641.297244,3624.428221,3640.98097,-75.6139776700848,74.5372429460936,148.520038317883,128.911433473144
"1064",13,60,3639.98544289568,3628.04830959616,3681.57424215802,3676.30190221996,4036.926919,3613.970367,3942.06946,4019.093743,-396.941476104324,14.0779425961646,-260.495217841979,-342.79184078004
"1065",13,61,3315.98673863793,3639.58214506149,3684.97519097518,3671.2401913694,4054.94521,3626.248754,3601.403966,3927.122465,-738.95847136207,13.333391061492,83.5712249751755,-255.882273630596
"1066",13,62,3237.98705057588,3304.84522904184,3339.68576143735,3320.72660476714,3664.120005,3301.374049,3610.196869,3585.283236,-426.13295442412,3.47118004184404,-270.511107562646,-264.556631232856
"1067",13,63,3233.9870665727,3227.66314661486,3258.00457619003,3235.73936089263,3663.07242,3221.787661,3285.394179,3591.398772,-429.085353427303,5.87548561485664,-27.3896028099689,-355.659411107367
"1068",13,64,2507.98996999515,3224.062106946,3254.88800861666,3233.17487504412,3554.381245,3215.245933,3203.860315,3266.580538,-1046.39127500485,8.8161739460038,51.0276936166592,-33.4056629558759
"1069",13,65,2325.77400580597,2383.9903498025,2411.34685622385,2399.91110000666,2604.603926,2491.764921,3193.117877,3181.452048,-278.829920194032,-107.7745711975,-781.771020776152,-781.540947993338
"1070",13,66,2174.78867696818,2214.90070662098,2245.2155565,2239.58321623486,2451.514409,2310.899885,2475.58754,3169.701959,-276.725732031823,-95.9991783790169,-230.371983499996,-930.118742765145
"1071",13,67,2173.78877412819,2075.75008222543,2109.55804835809,2109.78038503639,2372.439534,2160.618828,2295.687992,2458.406441,-198.650759871809,-84.8687457745709,-186.129943641913,-348.626055963609
"1072",13,68,1832.82190569318,2078.8849300888,2116.6947470861,2120.94374019541,2210.109297,2160.236771,2147.46339,2280.935665,-377.287391306819,-81.3518409111989,-30.7686429139035,-159.99192480459
"1073",13,69,1652.83939449581,1747.36687367967,1782.57811040446,1789.64602896975,1881.4558188,1818.2739006,2142.096205,2129.0167,-228.616424304186,-70.9070269203264,-359.518094595538,-339.370671030249
"1074",13,7,3639.0292622382,3715.95755294401,3773.22762699927,3770.32812661103,3739.884445,3693.771738,3724.409773,3707.481487,-100.855182761802,22.1858149440136,48.81785399927,62.8466396110261
"1075",13,70,1548.84949913734,1569.39745865941,1601.09390510395,1607.51479834846,1761.7471622,1636.142939,1799.8739306,2118.8069525,-212.897663062664,-66.7454803405856,-198.780025496053,-511.292154151542
"1076",13,71,1440.85999241892,1477.42229486096,1504.75944899113,1508.25450856448,1588.4747545,1533.4704927,1619.8677633,1781.4743925,-147.614762081084,-56.048197839043,-115.10831430887,-273.21988393552
"1077",13,72,1395.86436461957,1377.96813437347,1399.90793261866,1399.54258907738,1467.415484,1427.127064,1518.8592077,1603.9773829,-71.5511193804255,-49.1589296265333,-118.951275081337,-204.434793822625
"1078",13,73,1245.87893862177,1321.7680381595,1338.82404344961,1334.40835927215,1379.0985125,1380.0699435,1411.0086158,1501.3508626,-133.219573878231,-58.3019053404953,-72.1845723503914,-166.942503327854
"1079",13,74,1184.88486538266,1176.89374518803,1188.92057873263,1181.7687538135,1276.2264582,1226.7054688,1358.4019692,1388.4988875,-91.3415928173381,-49.8117236119651,-169.481390467373,-206.730133686495
"1080",13,75,1149.88826598317,1114.12692853268,1123.82774514352,1115.34054680084,1202.2894087,1164.0107927,1205.0300442,1333.6574439,-52.4011427168259,-49.8838641673217,-81.2022990564762,-218.316897099159
"1081",13,76,1018.90099394509,1074.72185055822,1083.96009108539,1075.65131681733,1034.4420938,1127.2220867,1144.2051568,1184.1271143,-15.5410998549094,-52.5002361417826,-60.245065714608,-108.475797482671
"1082",13,77,980.904686025647,949.680618180981,958.542292277289,951.911852436054,1047.1545134,997.1603655,1105.7213046,1122.5844528,-66.2498273743533,-47.4797473190188,-147.179012322711,-170.672600363946
"1083",13,78,956.907017865998,912.649342597327,922.863136286538,918.221360546105,993.2281086,960.3811306,976.1645086,1081.9150703,-36.3210907340022,-47.7317880026729,-53.3013723134619,-163.693709753895
"1084",13,79,884.914013387051,901.737163843734,913.823965726797,911.270961158348,887.6923002,932.1028737,935.7337275,950.6856013,-2.77828681294875,-30.3657098562661,-21.9097617732032,-39.4146401416523
"1085",13,8,3702.02976883919,3804.326010934,3864.2665424156,3862.62396184449,3708.068504,3714.342821,3775.416918,3806.17849,-6.03873516081057,89.9831899339983,88.8496244155958,56.4454718444881
"1086",13,80,864.915956587344,820.444899496088,833.30047687046,832.871564296484,883.2267427,858.1997381,903.3193979,906.7944252,-18.310786112656,-37.754838603912,-70.0189210295398,-73.9228609035156
"1087",13,81,786.923535068485,806.031727869466,819.937936527825,820.817432945638,769.9851988,838.6759848,832.4850571,875.3561306,16.9383362684852,-32.6442569305341,-12.547120572175,-54.5386976543622
"1088",13,82,773.924798148675,724.928915959865,738.630121471528,740.638191172026,773.4923228,759.4155795,809.3523166,803.436918,0.432475348675325,-34.4866635401349,-70.7221951284722,-62.7987268279738
"1089",13,83,692.932668109861,709.90087664957,723.867792173506,726.394484241182,704.7123535,741.5964733,729.4597197,777.1404174,-11.7796853901395,-31.6955966504303,-5.59192752649358,-50.7459331588175
"1090",13,84,674.934416990124,638.947538652459,652.294052819749,655.35860017982,661.1263899,661.464251,709.1618837,697.5143178,13.8080270901238,-22.5167123475409,-56.8678308802508,-42.1557176201804
"1091",13,85,611.940538071046,607.339674543735,620.452274685488,623.799692872856,593.2144211,641.9165726,629.0109563,675.0729765,18.7261169710456,-34.5768980562653,-8.55868161451212,-51.273283627144
"1092",13,86,572.944327311616,540.180890396824,552.654589229403,556.458431747958,574.9289403,579.3961878,608.1283538,596.7519911,-1.98461298838379,-39.2152974031758,-55.4737645705966,-40.2935593520418
"1093",13,87,531.948310872216,508.653309184891,520.995580681542,525.18541598315,522.5601528,539.9608277,546.417243,573.4514257,9.38815807221613,-31.3075185151086,-25.4216623184581,-48.2660097168504
"1094",13,88,465.954723433182,461.807960907414,473.914657492933,478.63695778637,491.3937309,497.743896,506.3240702,512.3608212,-25.4390074668182,-35.9359350925859,-32.4094127070671,-33.7238634136295
"1095",13,89,383.962690554382,404.454838406014,416.283963075783,421.669215961816,411.5061306,431.8286954,462.1346488,469.9260139,-27.5434400456185,-27.3738569939862,-45.8506857242174,-48.2567979381844
"1096",13,9,3596.02891646292,3806.30824627399,3868.76634333752,3869.64219447544,3613.736026,3774.584919,3792.686377,3853.978777,-17.7071095370811,31.7233272739927,76.0799663375237,15.6634174754386
"1097",13,90,1515.85270541782,1709.06890007618,1745.23085628293,1753.89925483415,1516.6812309,1545.1594171,1612.907035,1693.2763826,-0.828525482181021,163.909482976185,132.323821282927,60.6228722341473
"1098",14,0,694.098967896041,685.426626767382,689.693084755053,693.933144693508,682.4875308,703.2963095,686.4384151,686.986159,11.611437096041,-17.8696827326177,3.25466965505291,6.94698569350794
"1099",14,1,724.103246047167,693.981200687874,700.009371408396,706.258909342492,690.6103495,695.8961055,705.5541021,689.631473,33.4928965471668,-1.91490481212645,-5.54473069160395,16.6274363424923
"1100",14,10,845.120501256707,859.690825922044,879.384909484217,901.128690034427,768.10542,887.3410929,913.6394634,913.591925,77.015081256707,-27.6502669779555,-34.2545539157834,-12.4632349655732
"1101",14,11,818.116650920694,830.56357349097,847.778831297779,866.711273108197,782.4193393,854.6955233,897.9611321,926.0351549,35.6973116206938,-24.1319498090299,-50.1823008022211,-59.3238817918033
"1102",14,12,808.115224870319,820.081126941826,836.719043907778,855.000185056897,818.6483993,827.3896441,864.981621,909.9620666,-10.5331744296813,-7.30851715817403,-28.262577092222,-54.9618815431035
"1103",14,13,794.113228399793,804.36646247177,819.036689628014,835.079212467518,820.4739573,817.2674305,837.5508426,876.8312371,-26.3607289002067,-12.9009680282303,-18.5141529719856,-41.7520246324817
"1104",14,14,784.111802349418,794.808589710828,809.932963700357,826.504589739186,799.7909698,802.9773093,827.1133233,849.0496604,-15.6791674505819,-8.1687195891725,-17.1803595996431,-22.5450706608136
"1105",14,15,780.111231929268,791.620100677836,804.299007204065,818.073052009752,842.8492557,792.5505683,812.3621076,838.0901982,-62.738023770732,-0.93046762216386,-8.06310039593473,-20.0171461902481
"1106",14,16,765.109092853705,772.939079217487,784.787822675108,797.62875741115,832.2135515,788.2290811,801.6044103,822.968669,-67.1044586462948,-15.290001882513,-16.8165876248918,-25.3399115888504
"1107",14,17,772.110091088968,780.241662397481,792.455352820373,805.707348289521,798.0123222,773.0602118,797.0890997,812.0154362,-25.9022311110322,7.18145059748076,-4.63374687962653,-6.30808791047923
"1108",14,18,697.099395711154,700.658703638029,707.466184647398,714.6019075012,829.8036528,780.7553209,782.7027716,808.3806794,-132.704257088846,-80.0966172619713,-75.2365869526022,-93.7787718987997
"1109",14,19,555.079145795825,551.381082513059,549.514080804152,546.856336175949,838.9674359,707.2842323,792.0234094,795.8469814,-283.888290104175,-155.903149786941,-242.509328595848,-248.990645224051
"1110",14,2,795.113371004831,728.99523363257,737.39938209111,746.336927917899,727.119726,729.8576066,702.351271,713.177177,67.9936450048309,-0.862372967429678,35.0481110911103,33.1597509178991
"1111",14,20,570.081284871388,565.043154594267,561.742171774407,557.429335173745,887.610861,567.7406386,721.1706584,808.0590781,-317.529576128612,-2.69748400573337,-159.428486625593,-250.629742926254
"1112",14,21,579.082568316726,568.002584547323,568.003247910836,567.468717148402,849.5815022,584.3034244,583.5241835,739.2272983,-270.498933883274,-16.3008398526767,-15.5209355891637,-171.758581151598
"1113",14,22,569.081142266351,576.899974459272,577.933083125481,578.572539264706,830.9591761,594.069499,600.9116253,602.6363757,-261.878033833649,-17.1695245407284,-22.9785421745187,-24.063836435294
"1114",14,23,666.09497495499,668.413697291242,673.710975447122,679.147579263688,844.1359692,584.6368476,611.2789872,620.6912552,-178.04099424501,83.7768496912416,62.431988247122,58.4563240636884
