"","age5","county","name","tp10","tp11","tp12","tp13","Cindy2010","Cindy2011","Cindy2012","Cindy2013","deaths2011","deaths2012","deaths2013","Cdeaths2011","Cdeaths2012","Cdeaths2013","netmig11","netmig12","netmig13","Cnetmig2011","age_label"
"311","13",93,"Park",1488.62689684831,1540.86735949411,1536.59361601289,1551.73325564267,1266.88862717,1552.7841125,1571.9660944,1581.6723008,5,9,8,14.405220059,14.521514865,14.520064597,-28.1243938548519,-7.34908784146883,12.8609037225705,-66,"60 to 64"
"312","13",87,"Morgan",1357.22983127747,1458.92835787815,1234.20896747882,1113.58670524798,1396.1517971,1413.4356905,1443.574443,1516.8935282,15,12,7,13.045347495,13.169787447,13.709273145,49.72283407,-231.019936756,-126.984468548,8,"60 to 64"
"313","13",65,"Lake",395.728283244133,429.483214385696,406.752714948671,405.143985173437,331.56606564,437.65918723,473.30444663,495.34436897,6,2,0,4.019589934,4.310046933,4.490726627,7.494752076,-24.447167486,-4.104268994,-39,"60 to 64"
"314","13",75,"Logan",1198.10748732672,1253.56592019711,1247.0858004672,1233.58016966968,1236.11711806,1261.3798529,1298.6199728,1339.9386957,14,11,11,11.525742343,11.805322762,12.127660265,-5.24773981531861,-11.4496141425133,-11.8670479914591,-19,"60 to 64"
"315","13",91,"Ouray",489.139534883721,509.210641055347,523.504393307912,526.548907444948,350.69700851,498.22536144,494.77594751,479.13838931,1,2,1,4.60365389,4.560039305,4.382778743,-6.78642234640308,12.818797765428,3.1669970949881,-14,"60 to 64"
"316","13",47,"Gilpin",477,529.361267585448,531.206269327525,543.039324402042,376.88595283,521.95888522,534.34923228,553.22777471,3,5,1,4.852605108,4.912720577,5.041566883,-2.15811607869649,0.681510340640996,9.20038959865345,-44,"60 to 64"
"317","13",61,"Kiowa",95.1835577604536,102.000012932691,100.264365315293,98.6023962514742,96.427762176,108.807064957,122.609860465,128.795823904,4,2,0,0.998735296,1.126795452,1.191745512,4.08045664411635,-0.816091328823269,-1.45082902901915,0,"60 to 64"
"318","13",89,"Otero",1177.68688741722,1217.35237088311,1200.70465185283,1188.5124866187,1193.61863751,1229.955926,1265.4137364,1288.3230218,23,16,5,11.393007692,11.6481037,11.782280359,2.030952504,-15.764059912,-10.15476252,1,"60 to 64"
"319","13",51,"Gunnison",891.708763223195,950.601483905175,947.780475685353,948.933386280285,785.33940609,946.83647102,943.68154892,949.28020513,6,4,4,8.823195053,8.73376125,8.713870889,-3.58002663910581,-9.79242580696589,-4.00120624370649,-58,"60 to 64"
"320","13",49,"Grand",1070.9275911027,1122.65716156172,1092.91485881143,1103.12529724608,1027.89045686,1144.30707126,1168.60639,1211.3209244,4,4,4,10.702455213,10.909054683,11.216926761,-23.9429544057414,-34.8405781718097,5.88630772765735,49,"60 to 64"
"321","14",9,"Baca",230.824701195219,255.477524872013,245.295566363219,231.341316185247,233.1592692,241.05263897,244.57514465,259.48968117,6,4,0,2.810722373,2.81339968,3.10950507,7.14092734253685,-8.92615917817107,-13.6123927467109,-7,"65 to 69"
"322","14",15,"Chaffee",1205.49377593361,1265.09085233613,1281.31391541747,1314.41104073335,985.01877641,1244.6886158,1297.1516098,1353.7093399,12,14,7,14.923006184,15.487246118,15.978041422,32.3242468848741,16.4337557692007,48.7580026540747,65,"65 to 69"
"323","14",19,"Clear.Creek",515.528245787909,519.364435975704,519.188503021769,515.675086056066,474.03147049,532.78845698,591.33137686,651.70709329,4,7,4,6.367443091,7.040411972,7.673943957,-15.3559496569805,-1.97433638446892,-4.16804347832328,-127,"65 to 69"
"324","14",49,"Grand",655.955648705294,655.775842100263,635.119794656205,641.62790359082,657.1888027,702.31279038,777.18720593,849.83131514,4,5,2,8.488522513,9.356116029,10.013724302,-16.2381893504626,-23.6289931412047,3.99211299645925,42,"65 to 69"
"325","14",21,"Conejos",360.477694719074,366.172245135705,343.178168284312,328.472743158726,311.10432033,369.48416964,395.75053307,432.00874915,7,3,1,4.391844331,4.631163037,5.028369229,-3.49047007629296,-24.78233754168,-15.0090213280597,-20,"65 to 69"
"326","14",17,"Cheyenne",72.8339768339768,77.2987964536734,76.8105138085487,77.5576287339659,74.318564253,72.465770298,79.346869967,84.62042135,2,1,0,0.845474188,0.935994794,0.985567947,6.64534626215097,-0.922964758632079,0.369185903452832,0,"65 to 69"
"327","14",7,"Archuleta",817.238126758233,850.9240700164,858.316141498741,866.088332104479,799.83472243,856.97023562,957.49766628,1059.12142376,9,7,3,10.270186932,11.32011896,12.416525959,-11.4952012203882,4.26434883982144,6.76733620232532,134,"65 to 69"
"328","14",105,"Rio.Grande",632.052000998419,604.505248813142,603.364305676611,594.975360939919,611.87998944,607.65047917,629.33261043,650.18505041,6,17,10,7.286899059,7.545439648,7.668533374,-6.083312704,-1.140621132,-9.450860808,-20,"65 to 69"
"329","14",51,"Gunnison",594.80573331592,604.590427864941,599.868171380508,599.382451158686,482.61120101,629.58970071,693.78743212,725.55156656,3,5,2,7.454658375,8.323024216,8.681660918,-3.34497287762029,-9.14948463584373,-3.73849909851679,-124,"65 to 69"
"330","14",5,"Arapahoe",19392.3036272855,20480.2277642322,20373.4591731482,20201.5116169437,21086.666507,20839.709739,23258.663454,25465.149516,233,281,137,244.11402137,271.94481884,296.34615125,-277.613852696938,-254.94331667532,-310.572981687108,411,"65 to 69"
"331","14",119,"Teller",1433.38479617127,1517.55310425157,1521.26626581667,1511.23259979651,1172.86447396,1534.2964481,1709.1297031,1832.7725269,13,18,10,18.281395363,20.35539323,21.626226025,-28.8144713905865,3.05994386448706,-12.6222684410091,-49,"65 to 69"
"332","14",71,"Las.Animas",852.272295891836,848.479109963862,840.827045777122,768.277493390905,833.36002819,891.00459133,965.59572046,995.08750083,10,17,5,10.60854897,11.448612496,11.658476928,-40.9972842919892,-5.80269254594309,-70.8937654526091,30,"65 to 69"
"333","14",101,"Pueblo",7023.36507697614,7398.93226583952,7443.31772775333,7465.27518363163,6815.322913,7417.3899497,8025.4957922,8533.9920102,113,143,69,87.517634683,94.427700128,99.981349574,63.1213063393633,28.2646192907307,12.371414833323,689,"65 to 69"
"334","14",14,"Broomfield",1836.26182284889,1954.21313882899,1996.11224926415,2042.25397532615,1569.0406631,1924.924072,2142.4608305,2313.9772949,25,31,12,22.707222484,25.265118476,27.000611115,26.9820278497431,29.7566328000148,33.6973760627194,90,"65 to 69"
"335","14",103,"Rio.Blanco",253.349110642147,267.102040607663,268.009034171537,266.336265620856,263.47818028,257.45904321,284.02258959,307.56261886,4,3,3,3.060988848,3.320934566,3.613258892,6.15402981579946,-2.44039113385151,-2.91785896438767,-46,"65 to 69"
"336","14",109,"Saguache",366.565481068677,378.655570293831,391.945302342728,370.139795267966,351.72361414,365.14342528,410.81857644,451.21896147,4,5,3,4.456527655,4.852638949,5.265205651,6.4731149917304,10.1951561119754,-24.1123533441958,-2,"65 to 69"
"337","14",55,"Huerfano",537.210843373494,437.197264064548,548.646321914716,485.567889820069,485.64340963,545.36732421,562.43670917,571.97252281,10,4,6,6.567824548,6.746690603,6.744129677,-98.1201725731348,115.781803636299,-60.8345069953436,22,"65 to 69"
"338","14",11,"Bent",267.260576333538,265.773289024601,227.059472967351,221.170764589672,242.65336247,279.01310971,293.39111734,298.36885756,7,6,1,3.401895574,3.493443836,3.508047662,-12.9382724373403,-38.8859067210174,-6.04259976469191,-43,"65 to 69"
